application_id,customer_id,issue_date,snapshot_date,days_since_issue,loan_amount,down_payment,interest_rate,term_months,vehicle_age,vehicle_price,mileage_at_issue,vehicle_brand,customer_age,customer_income,employment_type,employment_length_years,credit_history_length,num_past_default,num_open_loans,num_delinquencies_6m,credit_utilization,own_property,marital_status,address_region,channel,previous_bank_customer,debt_to_income_ratio,default
938,118,2025-02-23,2025-10-19,238,1404610.34,368154.03,11.96,36,0,1772764.36,1605.0,Volkswagen,49,65217.38,salaried,0.0,0.0,0,5,0,0.35,1,single,Other,online,1,1.79,0
939,225,2024-07-01,2025-10-19,475,367931.14,59535.25,15.29,48,7,427466.39,101658.0,,35,34020.74,self_employed,9.0,9.0,0,5,0,0.91,1,married,Yekaterinburg,branch,0,0.9,0
940,532,2025-03-25,2025-10-19,208,1440280.99,309304.5,9.53,48,4,1749585.5,65409.0,,23,60410.37,salaried,16.0,1.0,1,0,1,0.8,0,married,Other,online,0,1.99,0
941,113,2024-01-11,2025-10-19,647,1070461.26,175109.44,10.64,72,0,1245570.7,4536.0,BMW,30,83274.53,salaried,3.0,6.0,0,4,0,0.88,1,single,Other,online,1,1.07,0
942,140,2024-07-10,2025-10-19,466,934187.26,172442.8,13.53,36,7,1106630.07,111358.0,Lada,35,58588.58,salaried,14.0,11.0,0,1,0,0.29,1,married,Moscow,branch,1,1.33,0
943,559,2025-01-13,2025-10-19,279,947021.82,194691.84,18.14,60,8,1141713.66,123419.0,Audi,36,55888.84,salaried,18.0,5.0,0,1,0,0.64,0,single,Moscow,dealer,0,1.41,0
944,1,2024-05-29,2025-10-19,508,1159427.13,155524.43,10.28,48,9,1314951.56,139430.0,Hyundai,37,78722.07,salaried,7.0,11.0,0,0,1,0.18,1,married,Moscow,online,1,1.23,0
945,90,2024-10-15,2025-10-19,369,1344017.87,197922.38,10.21,36,1,1541940.25,18656.0,Lada,39,116210.29,salaried,14.0,10.0,0,5,1,0.28,0,single,SPB,online,1,0.96,0
946,654,2024-02-29,2025-10-19,598,790361.39,188065.24,13.68,48,8,978426.64,117612.0,Mercedes,31,97117.98,self_employed,6.0,1.0,0,1,0,0.38,0,single,Novosibirsk,branch,1,0.68,0
947,320,2024-09-29,2025-10-19,385,1256954.35,244086.53,15.41,36,7,1501040.88,96814.0,Toyota,25,87146.79,salaried,14.0,3.0,0,1,1,0.77,1,single,Yekaterinburg,branch,0,1.2,0
948,550,2024-12-26,2025-10-19,297,1373027.42,244959.16,11.75,48,6,1617986.58,87394.0,Hyundai,25,84712.16,self_employed,7.0,1.0,0,3,0,0.12,0,married,,online,0,1.35,0
949,139,2025-01-13,2025-10-19,279,1758541.74,314859.04,9.76,60,2,2073400.77,35525.0,Hyundai,34,93779.42,salaried,9.0,0.0,0,2,1,0.91,1,single,SPB,dealer,1,1.56,0
950,511,2024-11-12,2025-10-19,341,876992.95,140474.15,13.87,48,1,1017467.1,13095.0,Audi,46,77246.71,salaried,17.0,11.0,1,0,0,0.16,1,single,Yekaterinburg,branch,1,0.95,0
951,259,2024-06-20,2025-10-19,486,1095116.34,224650.8,14.23,48,6,1319767.15,89273.0,Toyota,28,69722.96,salaried,3.0,2.0,0,0,0,0.44,1,single,Moscow,branch,1,1.31,0
952,673,2024-12-28,2025-10-19,295,1278498.89,277951.57,16.56,48,4,1556450.46,54171.0,Toyota,25,98454.85,self_employed,14.0,14.0,0,5,1,0.17,0,single,Moscow,dealer,1,1.08,0
953,690,2025-05-11,2025-10-19,161,1544222.8,204239.2,14.31,24,5,1748462.0,72245.0,Kia,27,74365.12,salaried,10.0,3.0,0,0,0,0.79,0,married,Kazan,dealer,0,1.73,0
954,10,2024-07-24,2025-10-19,452,1108732.84,292388.27,14.66,36,3,1401121.11,44955.0,Mercedes,36,50285.06,salaried,2.0,9.0,0,5,0,0.23,1,married,SPB,online,0,1.84,0
955,261,2024-07-25,2025-10-19,451,1559592.41,379003.52,12.48,48,1,1938595.93,17463.0,Volkswagen,34,116082.5,salaried,14.0,4.0,0,3,1,0.9,1,divorced,Other,online,0,1.12,0
956,650,2025-06-04,2025-10-19,137,618791.31,7225.52,17.88,36,8,626016.83,117707.0,Lada,57,33251.82,salaried,2.0,4.0,2,3,0,0.58,1,single,SPB,branch,1,1.55,0
957,172,2024-02-18,2025-10-19,609,823995.54,219095.44,12.2,36,2,1043090.99,27357.0,Volkswagen,61,117958.07,self_employed,14.0,14.0,0,4,0,0.95,1,single,Yekaterinburg,dealer,1,0.58,0
958,13,2024-06-14,2025-10-19,492,1304593.3,313679.6,11.78,48,6,1618272.91,94211.0,,24,92661.38,self_employed,5.0,6.0,0,5,0,0.36,0,married,Kazan,branch,0,1.17,0
959,168,2024-10-13,2025-10-19,371,776752.65,155372.8,16.62,36,7,932125.46,106626.0,Volkswagen,56,55771.23,salaried,0.0,13.0,0,3,0,0.51,1,married,Moscow,branch,0,1.16,0
960,642,2025-07-02,2025-10-19,109,847658.84,104673.34,10.05,36,1,952332.18,17243.0,Lada,37,80606.36,salaried,13.0,14.0,0,5,0,0.72,1,single,Moscow,branch,1,0.88,0
961,596,2025-04-17,2025-10-19,185,1041666.94,259094.79,9.31,48,5,1300761.73,82642.0,Hyundai,56,,self_employed,15.0,9.0,0,0,0,0.85,1,married,Moscow,online,1,1.25,0
962,321,2025-07-25,2025-10-19,86,1431431.7,274224.79,13.24,36,7,1705656.48,102475.0,Volkswagen,26,100193.14,salaried,0.0,7.0,1,4,0,0.48,0,married,Moscow,dealer,1,1.19,0
963,319,2025-03-13,2025-10-19,220,631210.55,153686.05,13.0,72,6,784896.6,89755.0,Volkswagen,36,99698.28,salaried,16.0,8.0,0,2,0,0.9,1,single,SPB,branch,0,0.53,0
964,613,2025-02-02,2025-10-19,259,1251089.51,361177.97,12.54,60,2,1612267.47,32756.0,Volkswagen,49,91534.09,salaried,7.0,11.0,0,1,0,0.21,0,married,Kazan,dealer,1,1.14,0
965,329,2025-02-28,2025-10-19,233,1509889.18,314569.67,14.99,60,0,1824458.86,0.0,Toyota,56,98659.58,salaried,17.0,6.0,0,1,0,0.74,1,single,Novosibirsk,branch,0,1.28,0
966,550,2024-02-28,2025-10-19,599,1141516.44,182459.05,11.18,36,5,1323975.49,76145.0,Mercedes,58,77129.19,salaried,,4.0,0,4,0,0.41,0,divorced,Kazan,dealer,0,1.23,0
967,419,2024-12-22,2025-10-19,301,1089350.93,201083.64,13.13,60,7,1290434.57,105111.0,Mercedes,57,124041.88,self_employed,5.0,8.0,0,5,0,0.19,1,married,,online,0,0.73,0
968,606,2025-01-01,2025-10-19,291,1320531.38,224634.01,12.28,60,5,1545165.39,88886.0,Hyundai,30,110590.17,salaried,9.0,7.0,0,5,0,0.45,1,single,,branch,0,1.0,0
969,95,2025-03-19,2025-10-19,214,1142366.68,250147.82,11.22,60,4,1392514.51,60499.0,Toyota,61,68074.86,salaried,9.0,9.0,0,5,0,0.89,1,married,SPB,dealer,1,1.4,0
970,581,2024-01-22,2025-10-19,636,1617149.93,283126.61,12.88,36,7,1900276.54,110785.0,Toyota,56,100271.54,self_employed,4.0,8.0,1,2,0,0.98,1,divorced,,branch,1,1.34,0
971,318,2024-05-21,2025-10-19,516,866576.1,149672.65,14.71,48,1,1016248.74,19150.0,Mercedes,49,98089.56,salaried,11.0,9.0,0,1,0,0.45,0,married,Other,branch,0,0.74,0
972,236,2024-01-29,2025-10-19,629,1184506.75,172679.83,17.24,60,0,1357186.59,0.0,Audi,34,73505.96,salaried,19.0,7.0,0,4,0,0.9,1,single,Yekaterinburg,online,1,1.34,0
973,334,2024-10-20,2025-10-19,364,1261705.91,245736.83,14.16,48,0,1507442.74,0.0,Hyundai,24,71543.58,salaried,16.0,5.0,0,5,1,0.56,1,married,Yekaterinburg,branch,0,1.47,1
974,376,2024-06-25,2025-10-19,481,1086463.78,226130.5,7.98,48,3,1312594.28,46235.0,Kia,64,110362.7,salaried,13.0,3.0,0,3,1,0.75,1,married,Moscow,dealer,1,0.82,0
975,459,2025-08-19,2025-10-19,61,338615.2,0.0,12.92,48,5,338615.2,81287.0,Kia,62,79632.66,contract,13.0,8.0,2,0,0,0.14,1,single,Moscow,online,0,0.35,0
976,137,2024-03-25,2025-10-19,573,1151728.53,243324.38,13.1,48,8,1395052.91,121440.0,,56,86504.3,self_employed,2.0,11.0,0,2,1,0.6,1,single,,branch,1,1.11,0
977,588,2025-03-29,2025-10-19,204,1470053.1,291725.61,14.87,24,0,1761778.7,394.0,Hyundai,33,115027.6,salaried,11.0,,0,5,0,0.16,1,married,SPB,branch,0,1.07,0
978,547,2024-12-19,2025-10-19,304,1433432.76,248436.95,13.37,48,0,1681869.71,0.0,Mercedes,38,143333.48,self_employed,19.0,9.0,0,1,1,0.34,0,married,SPB,online,1,0.83,0
979,513,2024-11-14,2025-10-19,339,1306433.54,362718.16,15.51,24,4,1669151.7,53380.0,Lada,53,66834.38,salaried,17.0,9.0,0,0,0,0.61,1,single,Other,online,1,1.63,0
980,296,2025-03-19,2025-10-19,214,870641.29,222052.08,13.78,48,9,1092693.38,130197.0,Volkswagen,41,74477.49,contract,,8.0,0,4,0,0.83,0,married,Novosibirsk,branch,1,0.97,0
981,320,2024-09-29,2025-10-19,385,1318592.84,208898.44,16.12,36,4,1527491.28,51888.0,Kia,36,81850.1,salaried,1.0,13.0,0,5,2,0.6,0,married,Moscow,online,0,1.34,0
982,572,2024-06-13,2025-10-19,493,1027968.65,247505.57,12.12,48,4,1275474.23,54485.0,Toyota,35,82418.41,salaried,1.0,9.0,0,1,0,0.94,0,single,Moscow,dealer,1,1.04,0
983,349,2025-07-11,2025-10-19,100,1306044.87,323433.88,13.29,36,9,1629478.75,132370.0,BMW,25,89408.87,salaried,16.0,2.0,1,0,1,0.83,0,single,Moscow,branch,1,1.22,0
984,229,2024-04-05,2025-10-19,562,1236451.5,253891.35,14.65,48,5,1490342.85,78880.0,Hyundai,26,67745.54,salaried,9.0,10.0,0,3,0,0.24,1,married,Yekaterinburg,online,1,1.52,0
985,270,2025-07-21,2025-10-19,90,907087.42,199489.59,11.86,60,7,1106577.0,102775.0,Kia,58,48345.22,salaried,17.0,11.0,1,2,0,0.45,0,married,SPB,online,1,1.56,0
986,291,2025-06-23,2025-10-19,118,932263.25,203369.98,11.42,36,2,1135633.23,31278.0,Mercedes,23,123845.63,salaried,18.0,14.0,0,4,0,0.7,0,married,Other,branch,1,0.63,0
987,165,2024-09-13,2025-10-19,401,1306506.74,157010.55,11.74,36,8,1463517.29,120676.0,BMW,32,95302.06,self_employed,0.0,2.0,0,1,0,0.94,1,single,Yekaterinburg,branch,1,1.14,0
988,5,2024-06-11,2025-10-19,495,1133666.07,217389.73,11.5,36,0,1351055.81,2495.0,Toyota,56,69536.61,salaried,3.0,10.0,0,3,1,0.99,1,married,Moscow,online,1,1.36,1
989,379,2025-03-30,2025-10-19,203,947915.57,177637.47,14.05,60,3,1125553.04,39826.0,Kia,53,90927.83,contract,3.0,5.0,0,2,0,0.79,1,divorced,,branch,0,0.87,0
990,78,2024-10-02,2025-10-19,382,923150.94,256137.97,9.33,48,8,1179288.91,125296.0,Kia,56,125823.76,salaried,1.0,5.0,1,2,0,0.62,1,single,Kazan,dealer,1,0.61,0
991,410,2024-07-27,2025-10-19,449,1108850.75,238456.54,9.89,48,7,1347307.29,97964.0,Mercedes,53,60299.46,salaried,,14.0,0,3,0,0.78,0,single,Other,online,1,1.53,0
992,574,2024-07-28,2025-10-19,448,1670431.44,319205.74,16.73,36,9,1989637.18,132761.0,Kia,51,85278.51,contract,11.0,12.0,0,1,0,0.35,0,married,Moscow,online,0,1.63,1
993,132,2025-08-22,2025-10-19,58,1042176.59,203929.08,11.55,48,8,1246105.67,119895.0,Hyundai,41,45253.38,salaried,9.0,14.0,0,2,0,0.36,0,single,Other,dealer,0,1.92,0
994,601,2025-09-11,2025-10-19,38,1195794.14,290328.11,13.4,60,0,1486122.25,3801.0,Lada,47,77041.46,self_employed,12.0,12.0,0,4,0,0.69,1,single,SPB,online,1,1.29,0
995,42,2025-09-26,2025-10-19,23,1230493.29,236869.42,10.02,60,8,1467362.71,126897.0,Kia,47,,self_employed,19.0,5.0,1,0,0,0.88,1,single,Moscow,dealer,1,1.07,0
996,89,2025-04-13,2025-10-19,189,860692.08,137228.64,13.19,48,2,997920.72,33840.0,Kia,28,52131.92,salaried,14.0,4.0,0,4,0,0.97,0,single,Other,online,0,1.38,0
997,402,2025-02-23,2025-10-19,238,671150.25,120444.94,11.56,24,9,791595.2,142080.0,Toyota,57,75319.97,salaried,2.0,13.0,0,5,0,0.41,0,married,Moscow,online,1,0.74,1
998,296,2024-07-21,2025-10-19,455,892007.78,225436.36,9.87,36,8,1117444.14,115854.0,Hyundai,52,99998.18,salaried,19.0,4.0,0,2,0,0.82,1,single,Novosibirsk,online,0,0.74,0
999,295,2025-01-21,2025-10-19,271,1274123.21,279632.89,15.67,24,0,1553756.1,5952.0,Toyota,46,94730.0,salaried,12.0,1.0,0,0,0,0.87,0,married,Moscow,online,1,1.12,0
1000,616,2025-09-18,2025-10-19,31,1226199.32,247453.26,15.37,36,0,1473652.58,5093.0,Toyota,22,51059.21,salaried,7.0,13.0,0,3,0,0.66,1,married,Other,online,1,2.0,0
